Time_Stamp,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Fault_Detection
12:39:01 PM,4.89,0,0,0,0,0,1
12:39:01 PM,0,0,87.98,0,0,0,1
12:39:01 PM,4.89,0,131.96,4.89,0,0,1
12:39:01 PM,9.78,0,102.64,14.66,19.55,0,1
12:39:01 PM,0,9.78,19.55,4.89,0,131.96,1
12:39:01 PM,0,0,0,0,43.99,127.08,1
12:39:01 PM,0,63.54,0,0,0,92.86,1
12:39:01 PM,4.89,0,0,0,39.1,0,1
12:39:01 PM,0,0,0,0,19.55,0,1
12:39:01 PM,29.33,0,0,4.89,14.66,0,1
12:39:01 PM,0,0,166.18,0,0,0,1
12:39:01 PM,24.44,0,166.18,9.78,0,0,1
12:39:01 PM,0,0,83.09,34.21,0,117.3,1
12:39:01 PM,0,4.89,102.64,24.44,0,146.63,1
12:39:01 PM,0,14.66,0,0,0,131.96,1
12:39:01 PM,0,0,0,0,0,78.2,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,24.44,0,0,0,0,1
12:39:01 PM,29.33,0,0,0,0,0,1
12:39:01 PM,0,0,73.31,0,0,0,1
12:39:01 PM,34.21,0,97.75,0,0,0,1
12:39:01 PM,0,0,78.2,0,19.55,4.89,1
12:39:01 PM,4.89,0,107.53,0,0,102.64,1
12:39:01 PM,0,9.78,14.66,0,0,151.52,1
12:39:01 PM,0,19.55,0,9.78,0,83.09,1
12:39:01 PM,0,0,0,0,43.99,48.88,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,9.78,0,1
12:39:01 PM,0,0,146.63,0,29.33,0,1
12:39:01 PM,4.89,0,151.52,0,0,0,1
12:39:01 PM,0,0,102.64,0,4.89,92.86,1
12:39:01 PM,0,0,14.66,0,0,161.29,1
12:39:01 PM,0,0,0,0,29.33,122.19,1
12:39:01 PM,0,0,0,9.78,0,97.75,1
12:39:01 PM,0,0,0,0,0,39.1,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,19.55,0,0,0,97.75,0,1
12:39:01 PM,0,43.99,0,0,175.95,0,1
12:39:01 PM,9.78,0,68.43,0,4.89,0,1
12:39:01 PM,0,0,63.54,0,4.89,0,1
12:39:01 PM,14.66,0,43.99,0,0,29.33,1
12:39:01 PM,0,0,0,0,19.55,43.99,1
12:39:01 PM,0,19.55,0,0,0,43.99,1
12:39:01 PM,0,4.89,0,0,58.65,29.33,1
12:39:01 PM,0,34.21,0,0,0,0,1
12:39:01 PM,0,107.53,0,0,48.88,0,1
12:39:01 PM,0,53.76,87.98,0,48.88,0,1
12:39:01 PM,0,0,127.08,0,29.33,0,1
12:39:01 PM,0,9.78,48.88,0,0,63.54,1
12:39:01 PM,0,0,87.98,0,0,107.53,1
12:39:01 PM,0,0,0,0,0,117.3,1
12:39:01 PM,0,0,0,0,0,107.53,1
12:39:01 PM,0,0,0,0,34.21,34.21,1
12:39:01 PM,39.1,0,0,0,0,0,1
12:39:01 PM,9.78,29.33,0,0,0,0,1
12:39:01 PM,0,9.78,0,0,43.99,0,1
12:39:01 PM,24.44,48.88,0,0,29.33,0,1
12:39:01 PM,0,0,29.33,0,19.55,19.55,1
12:39:01 PM,9.78,0,0,19.55,0,136.85,1
12:39:01 PM,0,0,0,0,4.89,146.63,1
12:39:01 PM,39.1,58.65,0,4.89,34.21,58.65,1
12:39:01 PM,0,53.76,0,0,0,0,1
12:39:01 PM,0,87.98,0,0,48.88,0,1
12:39:01 PM,0,0,0,0,97.75,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,19.55,0,92.86,0,43.99,0,1
12:39:01 PM,0,68.43,136.85,0,0,14.66,1
12:39:01 PM,0,0,87.98,0,0,48.88,1
12:39:01 PM,0,0,24.44,0,0,78.2,1
12:39:01 PM,14.66,0,0,0,0,78.2,1
12:39:01 PM,0,0,0,19.55,0,83.09,1
12:39:01 PM,4.89,0,0,0,0,0,1
12:39:01 PM,0,43.99,0,0,43.99,0,1
12:39:01 PM,0,24.44,0,0,9.78,0,1
12:39:01 PM,9.78,0,78.2,0,63.54,0,1
12:39:01 PM,0,68.43,92.86,0,48.88,58.65,1
12:39:01 PM,0,0,97.75,0,0,92.86,1
12:39:01 PM,0,0,34.21,0,0,43.99,1
12:39:01 PM,0,0,0,0,0,34.21,1
12:39:01 PM,0,0,0,0,0,34.21,1
12:39:01 PM,4.89,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,29.33,0,1
12:39:01 PM,24.44,0,0,4.89,53.76,0,1
12:39:01 PM,4.89,19.55,29.33,9.78,68.43,0,1
12:39:01 PM,0,9.78,73.31,0,58.65,48.88,1
12:39:01 PM,0,34.21,78.2,4.89,0,83.09,1
12:39:01 PM,0,39.1,34.21,0,0,92.86,1
12:39:01 PM,4.89,0,0,0,0,58.65,1
12:39:01 PM,0,0,0,0,0,24.44,1
12:39:01 PM,0,0,0,4.89,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,19.55,0,0,14.66,0,0,1
12:39:01 PM,0,0,53.76,0,53.76,0,1
12:39:01 PM,14.66,0,83.09,4.89,83.09,0,1
12:39:01 PM,0,0,87.98,0,0,0,1
12:39:01 PM,0,0,78.2,0,0,78.2,1
12:39:01 PM,0,43.99,48.88,0,0,24.44,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,151.52,0,0,0,0,1
12:39:01 PM,29.33,0,0,0,0,0,1
12:39:01 PM,0,19.55,97.75,0,14.66,0,1
12:39:01 PM,0,0,92.86,29.33,0,0,1
12:39:01 PM,0,0,102.64,0,48.88,136.85,1
12:39:01 PM,0,48.88,73.31,0,0,161.29,1
12:39:01 PM,0,0,53.76,0,0,39.1,1
12:39:01 PM,0,29.33,0,0,0,29.33,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,24.44,0,0,0,0,0,1
12:39:01 PM,0,9.78,136.85,0,0,0,1
12:39:01 PM,39.1,0,83.09,0,0,0,1
12:39:01 PM,0,0,87.98,0,0,210.17,1
12:39:01 PM,0,0,58.65,14.66,0,244.38,1
12:39:01 PM,0,0,0,0,0,146.63,1
12:39:01 PM,0,73.31,0,4.89,9.78,127.08,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,63.54,0,0,0,0,1
12:39:01 PM,0,0,0,0,9.78,0,1
12:39:01 PM,0,78.2,141.74,0,92.86,0,1
12:39:01 PM,0,48.88,136.85,0,14.66,0,1
12:39:01 PM,0,0,127.08,0,39.1,195.5,1
12:39:01 PM,9.78,0,102.64,9.78,0,185.73,1
12:39:01 PM,0,87.98,0,0,19.55,107.53,1
12:39:01 PM,0,43.99,0,0,0,34.21,1
12:39:01 PM,0,63.54,0,0,9.78,0,1
12:39:01 PM,0,53.76,0,0,14.66,0,1
12:39:01 PM,34.21,0,0,0,48.88,0,1
12:39:01 PM,0,0,39.1,14.66,14.66,0,1
12:39:01 PM,24.44,0,141.74,19.55,0,0,1
12:39:01 PM,0,0,78.2,4.89,29.33,39.1,1
12:39:01 PM,0,0,87.98,0,14.66,102.64,1
12:39:01 PM,0,53.76,19.55,0,0,58.65,1
12:39:01 PM,0,0,0,0,14.66,68.43,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,48.88,0,0,0,0,1
12:39:01 PM,19.55,0,0,0,0,0,1
12:39:01 PM,0,0,58.65,0,0,0,1
12:39:01 PM,34.21,0,141.74,0,0,0,1
12:39:01 PM,0,0,68.43,0,0,87.98,1
12:39:01 PM,0,0,73.31,4.89,0,97.75,1
12:39:01 PM,0,0,0,0,0,97.75,1
12:39:01 PM,0,78.2,0,0,43.99,78.2,1
12:39:01 PM,0,34.21,0,0,19.55,0,1
12:39:01 PM,0,87.98,0,0,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,127.08,73.31,0,83.09,0,1
12:39:01 PM,19.55,0,102.64,0,0,0,1
12:39:01 PM,0,4.89,122.19,0,39.1,200.39,1
12:39:01 PM,0,0,53.76,14.66,0,185.73,1
12:39:01 PM,9.78,34.21,9.78,0,0,166.18,1
12:39:01 PM,0,63.54,0,0,0,102.64,1
12:39:01 PM,0,0,0,0,58.65,48.88,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,4.89,0,0,0,0,0,1
12:39:01 PM,0,73.31,58.65,0,0,0,1
12:39:01 PM,9.78,0,97.75,0,0,0,1
12:39:01 PM,0,39.1,53.76,0,0,107.53,1
12:39:01 PM,0,63.54,53.76,0,0,141.74,1
12:39:01 PM,0,0,0,0,0,136.85,1
12:39:01 PM,0,0,0,0,0,107.53,1
12:39:01 PM,4.89,9.78,0,0,0,34.21,1
12:39:01 PM,0,43.99,0,0,68.43,0,1
12:39:01 PM,4.89,39.1,0,0,0,0,1
12:39:01 PM,0,0,29.33,0,53.76,0,1
12:39:01 PM,9.78,0,73.31,0,0,0,1
12:39:01 PM,0,29.33,29.33,9.78,29.33,92.86,1
12:39:01 PM,0,0,87.98,0,0,102.64,1
12:39:01 PM,0,34.21,0,0,0,136.85,1
12:39:01 PM,0,83.09,0,0,0,97.75,1
12:39:01 PM,0,14.66,0,0,0,78.2,1
12:39:01 PM,0,78.2,0,0,43.99,0,1
12:39:01 PM,39.1,0,0,0,63.54,0,1
12:39:01 PM,0,0,107.53,0,48.88,0,1
12:39:01 PM,0,0,131.96,0,14.66,0,1
12:39:01 PM,0,0,97.75,4.89,0,175.95,1
12:39:01 PM,0,24.44,58.65,9.78,0,185.73,1
12:39:01 PM,0,34.21,0,0,0,161.29,1
12:39:01 PM,0,92.86,0,9.78,0,97.75,1
12:39:01 PM,0,19.55,0,0,4.89,24.44,1
12:39:01 PM,0,19.55,0,0,24.44,0,1
12:39:01 PM,9.78,0,0,0,53.76,0,1
12:39:01 PM,0,0,53.76,0,34.21,0,1
12:39:01 PM,14.66,0,102.64,0,0,0,1
12:39:01 PM,0,0,58.65,0,0,180.84,1
12:39:01 PM,0,0,58.65,14.66,0,166.18,1
12:39:01 PM,0,39.1,0,0,0,92.86,1
12:39:01 PM,0,78.2,0,0,0,107.53,1
12:39:01 PM,0,0,0,0,4.89,0,1
12:39:01 PM,0,78.2,0,0,53.76,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,48.88,146.63,0,107.53,0,1
12:39:01 PM,19.55,0,195.5,0,53.76,0,1
12:39:01 PM,0,0,83.09,0,0,131.96,1
12:39:01 PM,0,9.78,87.98,0,0,117.3,1
12:39:01 PM,0,24.44,0,0,0,146.63,1
12:39:01 PM,0,19.55,0,34.21,48.88,58.65,1
12:39:01 PM,0,0,0,0,0,14.66,1
12:39:01 PM,0,9.78,0,0,0,0,1
12:39:01 PM,0,0,0,0,48.88,0,1
12:39:01 PM,0,48.88,0,0,0,0,1
12:39:01 PM,0,0,83.09,14.66,0,0,1
12:39:01 PM,0,0,58.65,24.44,0,122.19,1
12:39:01 PM,9.78,0,34.21,19.55,0,151.52,1
12:39:01 PM,0,39.1,0,0,4.89,92.86,1
12:39:01 PM,4.89,0,0,0,0,87.98,1
12:39:01 PM,14.66,0,0,0,34.21,0,1
12:39:01 PM,0,0,0,0,63.54,0,1
12:39:01 PM,4.89,14.66,0,0,112.41,0,1
12:39:01 PM,0,39.1,48.88,0,0,0,1
12:39:01 PM,9.78,0,112.41,0,63.54,0,1
12:39:01 PM,0,0,53.76,4.89,0,141.74,1
12:39:01 PM,0,0,53.76,9.78,0,112.41,1
12:39:01 PM,0,0,0,0,0,78.2,1
12:39:01 PM,0,29.33,0,0,19.55,68.43,1
12:39:01 PM,0,0,0,0,4.89,0,1
12:39:01 PM,0,4.89,0,0,0,0,1
12:39:01 PM,4.89,9.78,0,0,43.99,0,1
12:39:01 PM,0,39.1,14.66,0,24.44,0,1
12:39:01 PM,9.78,0,68.43,0,9.78,0,1
12:39:01 PM,0,0,58.65,4.89,19.55,224.83,1
12:39:01 PM,24.44,0,9.78,0,48.88,185.73,1
12:39:01 PM,0,0,0,0,73.31,78.2,1
12:39:01 PM,9.78,0,0,0,9.78,83.09,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,19.55,0,0,0,43.99,0,1
12:39:01 PM,4.89,9.78,0,0,19.55,0,1
12:39:01 PM,0,19.55,14.66,4.89,34.21,0,1
12:39:01 PM,0,0,117.3,24.44,0,0,1
12:39:01 PM,0,0,43.99,0,0,112.41,1
12:39:01 PM,19.55,0,78.2,0,0,122.19,1
12:39:01 PM,9.78,0,0,0,24.44,87.98,1
12:39:01 PM,0,34.21,0,0,4.89,9.78,1
12:39:01 PM,0,24.44,0,0,48.88,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,0,0,19.55,48.88,0,1
12:39:01 PM,14.66,0,0,9.78,0,0,1
12:39:01 PM,14.66,34.21,87.98,4.89,0,0,1
12:39:01 PM,0,0,78.2,0,0,200.39,1
12:39:01 PM,0,0,43.99,0,0,195.5,1
12:39:01 PM,0,0,0,0,53.76,112.41,1
12:39:01 PM,0,24.44,0,0,146.63,9.78,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,9.78,0,0,4.89,0,0,1
12:39:01 PM,4.89,0,0,24.44,24.44,0,1
12:39:01 PM,24.44,24.44,97.75,14.66,0,0,1
12:39:01 PM,0,0,102.64,14.66,0,180.84,1
12:39:01 PM,0,0,87.98,9.78,0,107.53,1
12:39:01 PM,0,48.88,24.44,0,0,48.88,1
12:39:01 PM,9.78,0,0,9.78,0,19.55,1
12:39:01 PM,0,0,0,9.78,34.21,0,1
12:39:01 PM,24.44,29.33,0,0,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,48.88,0,0,4.89,0,1
12:39:01 PM,0,0,136.85,24.44,9.78,0,1
12:39:01 PM,0,0,141.74,19.55,0,102.64,1
12:39:01 PM,0,19.55,122.19,0,0,141.74,1
12:39:01 PM,0,19.55,48.88,0,63.54,78.2,1
12:39:01 PM,0,19.55,0,0,0,24.44,1
12:39:01 PM,0,0,0,0,29.33,0,1
12:39:01 PM,4.89,4.89,0,0,0,0,1
12:39:01 PM,4.89,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,0,146.63,0,0,0,1
12:39:01 PM,0,0,156.4,0,0,146.63,1
12:39:01 PM,0,0,63.54,4.89,0,102.64,1
12:39:01 PM,0,68.43,68.43,0,34.21,83.09,1
12:39:01 PM,0,0,0,0,0,73.31,1
12:39:01 PM,0,53.76,0,0,0,0,1
12:39:01 PM,34.21,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,39.1,0,1
12:39:01 PM,9.78,0,0,0,9.78,0,1
12:39:01 PM,0,0,63.54,0,9.78,0,1
12:39:01 PM,34.21,0,102.64,14.66,0,171.07,1
12:39:01 PM,0,0,146.63,0,0,127.08,1
12:39:01 PM,0,58.65,87.98,9.78,0,171.07,1
12:39:01 PM,0,0,0,0,0,122.19,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,0,0,0,0,0,1
12:39:01 PM,0,48.88,0,0,63.54,0,1
12:39:01 PM,14.66,19.55,0,0,0,0,1
12:39:01 PM,0,0,185.73,19.55,0,0,1
12:39:01 PM,0,0,195.5,0,0,151.52,1
12:39:01 PM,19.55,0,161.29,0,0,180.84,1
12:39:01 PM,0,83.09,83.09,0,29.33,171.07,1
12:39:01 PM,0,0,0,0,0,141.74,1
12:39:01 PM,0,0,0,0,58.65,0,1
12:39:01 PM,19.55,39.1,0,0,58.65,0,1
12:39:01 PM,4.89,0,0,0,39.1,0,1
12:39:01 PM,19.55,4.89,0,0,4.89,0,1
12:39:01 PM,0,0,78.2,0,0,0,1
12:39:01 PM,0,0,166.18,0,0,34.21,1
12:39:01 PM,0,0,63.54,4.89,0,166.18,1
12:39:01 PM,0,4.89,19.55,0,4.89,166.18,1
12:39:01 PM,0,0,0,0,0,34.21,1
12:39:01 PM,0,92.86,0,0,0,0,1
12:39:01 PM,4.89,48.88,0,0,29.33,0,1
12:39:02 PM,0,0,0,19.55,0,0,1
12:39:02 PM,24.44,0,0,0,63.54,0,1
12:39:02 PM,0,0,112.41,0,34.21,0,1
12:39:02 PM,29.33,0,136.85,0,4.89,0,1
12:39:02 PM,0,0,92.86,29.33,0,24.44,1
12:39:02 PM,0,24.44,63.54,0,0,107.53,1
12:39:02 PM,0,0,0,19.55,0,9.78,1
12:39:02 PM,0,0,0,0,0,4.89,1
12:39:02 PM,0,0,0,19.55,14.66,0,1
12:39:02 PM,0,102.64,0,0,102.64,0,1
12:39:02 PM,14.66,0,0,0,0,0,1
12:39:02 PM,0,0,107.53,0,0,0,1
12:39:02 PM,0,4.89,102.64,0,24.44,0,1
12:39:02 PM,0,0,87.98,0,4.89,87.98,1
12:39:02 PM,0,29.33,63.54,0,0,117.3,1
12:39:02 PM,0,43.99,0,4.89,0,122.19,1
12:39:02 PM,0,83.09,0,0,48.88,43.99,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,0,4.89,0,0,39.1,0,1
12:39:02 PM,29.33,0,0,0,19.55,0,1
12:39:02 PM,0,0,131.96,0,0,0,1
12:39:02 PM,34.21,0,180.84,4.89,0,112.41,1
12:39:02 PM,0,0,146.63,9.78,0,136.85,1
12:39:02 PM,0,48.88,48.88,4.89,0,97.75,1
12:39:02 PM,0,0,0,0,0,92.86,1
12:39:02 PM,0,29.33,0,0,0,24.44,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,0,0,0,0,9.78,0,1
12:39:02 PM,0,0,0,0,29.33,0,1
12:39:02 PM,0,14.66,146.63,0,24.44,0,1
12:39:02 PM,29.33,0,156.4,0,0,78.2,1
12:39:02 PM,14.66,0,102.64,0,0,87.98,1
12:39:02 PM,0,39.1,112.41,0,0,58.65,1
12:39:02 PM,0,0,0,4.89,0,39.1,1
12:39:02 PM,0,68.43,0,0,0,14.66,1
12:39:02 PM,4.89,9.78,0,4.89,0,0,1
12:39:02 PM,0,0,0,0,34.21,0,1
12:39:02 PM,14.66,0,0,0,14.66,0,1
12:39:02 PM,0,24.44,161.29,0,14.66,0,1
12:39:02 PM,0,9.78,166.18,0,24.44,102.64,1
12:39:02 PM,0,0,53.76,19.55,0,175.95,1
12:39:02 PM,0,53.76,92.86,0,0,161.29,1
12:39:02 PM,0,0,0,9.78,0,131.96,1
12:39:02 PM,0,131.96,0,0,78.2,43.99,1
12:39:02 PM,34.21,0,0,0,0,0,1
12:39:02 PM,0,0,0,0,9.78,0,1
12:39:02 PM,19.55,0,0,0,43.99,0,1
12:39:02 PM,0,58.65,53.76,0,0,0,1
12:39:02 PM,4.89,43.99,107.53,0,0,0,1
12:39:02 PM,0,0,127.08,0,0,68.43,1
12:39:02 PM,0,14.66,34.21,0,0,87.98,1
12:39:02 PM,0,0,0,0,0,63.54,1
12:39:02 PM,0,0,0,0,0,43.99,1
12:39:02 PM,14.66,53.76,0,9.78,0,0,1
12:39:02 PM,0,9.78,0,0,24.44,0,1
12:39:02 PM,24.44,0,0,0,53.76,0,1
12:39:02 PM,0,0,78.2,0,0,0,1
12:39:02 PM,0,0,78.2,0,19.55,0,1
12:39:02 PM,0,0,102.64,0,19.55,136.85,1
12:39:02 PM,0,63.54,34.21,0,19.55,131.96,1
12:39:02 PM,0,0,0,0,0,92.86,1
12:39:02 PM,0,0,0,0,0,43.99,1
12:39:02 PM,0,0,0,4.89,0,0,1
12:39:02 PM,0,29.33,0,0,0,0,1
12:39:02 PM,19.55,58.65,0,0,34.21,0,1
12:39:02 PM,0,0,34.21,0,0,0,1
12:39:02 PM,19.55,43.99,63.54,0,0,0,1
12:39:02 PM,0,0,73.31,0,0,73.31,1
12:39:02 PM,0,19.55,48.88,0,102.64,68.43,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,0,0,0,0,0,14.66,1
12:39:02 PM,0,0,0,9.78,0,0,1
12:39:02 PM,0,48.88,0,9.78,0,0,1
12:39:02 PM,24.44,19.55,0,19.55,0,0,1
12:39:02 PM,19.55,0,92.86,9.78,0,0,1
12:39:02 PM,0,0,102.64,9.78,0,0,1
12:39:02 PM,14.66,0,48.88,0,34.21,43.99,1
12:39:02 PM,0,58.65,29.33,0,24.44,78.2,1
12:39:02 PM,0,0,0,0,0,24.44,1
12:39:02 PM,0,92.86,0,0,0,14.66,1
12:39:02 PM,9.78,24.44,0,4.89,0,0,1
12:39:02 PM,0,0,0,24.44,0,0,1
12:39:02 PM,0,0,0,24.44,0,0,1
12:39:02 PM,0,14.66,53.76,0,0,0,1
12:39:02 PM,0,0,78.2,0,9.78,0,1
12:39:02 PM,0,0,78.2,0,58.65,43.99,1
12:39:02 PM,0,24.44,78.2,0,0,102.64,1
12:39:02 PM,0,0,0,0,24.44,29.33,1
12:39:02 PM,0,43.99,0,0,43.99,4.89,1
12:39:02 PM,0,0,0,14.66,0,0,1
12:39:02 PM,0,58.65,0,14.66,4.89,0,1
12:39:02 PM,14.66,0,0,19.55,0,0,1
12:39:02 PM,0,0,0,24.44,0,0,1
12:39:02 PM,14.66,0,48.88,0,53.76,0,1
12:39:02 PM,24.44,0,83.09,0,43.99,0,1
12:39:02 PM,0,0,63.54,0,0,92.86,1
12:39:02 PM,0,0,14.66,0,0,39.1,1
12:39:02 PM,0,43.99,0,0,14.66,29.33,1
12:39:02 PM,0,58.65,0,0,0,0,1
12:39:02 PM,0,19.55,0,0,0,0,1
12:39:02 PM,19.55,0,0,14.66,0,0,1
12:39:02 PM,4.89,0,141.74,4.89,0,0,1
12:39:02 PM,24.44,0,131.96,19.55,0,0,1
12:39:02 PM,0,0,78.2,0,24.44,224.83,1
12:39:02 PM,0,0,92.86,0,0,239.49,1
12:39:02 PM,0,34.21,0,0,97.75,107.53,1
12:39:02 PM,0,73.31,0,0,0,48.88,1
12:39:02 PM,0,34.21,0,0,9.78,0,1
12:39:02 PM,0,0,0,0,9.78,0,1
12:39:02 PM,0,0,0,0,14.66,0,1
12:39:02 PM,0,34.21,0,0,0,0,1
12:39:02 PM,0,0,83.09,4.89,0,0,1
12:39:02 PM,0,0,0,0,0,175.95,1
12:39:02 PM,0,0,43.99,9.78,0,195.5,1
12:39:02 PM,0,0,0,0,34.21,112.41,1
12:39:02 PM,0,0,0,0,0,58.65,1
12:39:02 PM,0,9.78,0,0,0,0,1
12:39:02 PM,0,24.44,0,0,0,0,1
12:39:02 PM,9.78,9.78,0,0,0,0,1
12:39:02 PM,14.66,68.43,14.66,0,0,0,1
12:39:02 PM,4.89,0,171.07,0,0,0,1
12:39:02 PM,0,0,83.09,0,0,190.62,1
12:39:02 PM,9.78,0,107.53,9.78,0,210.17,1
12:39:02 PM,0,24.44,0,0,0,171.07,1
12:39:02 PM,0,0,0,0,24.44,131.96,1
12:39:02 PM,0,0,0,0,73.31,19.55,1
12:39:02 PM,0,4.89,0,0,0,0,1
12:39:02 PM,0,78.2,0,0,0,0,1
12:39:02 PM,0,83.09,58.65,0,0,0,1
12:39:02 PM,0,0,107.53,0,0,0,1
12:39:02 PM,0,39.1,68.43,0,14.66,156.4,1
12:39:02 PM,0,0,63.54,14.66,0,141.74,1
12:39:02 PM,0,0,0,0,0,107.53,1
12:39:02 PM,0,0,0,14.66,0,102.64,1
12:39:02 PM,0,0,0,0,14.66,0,1
12:39:02 PM,0,19.55,0,0,127.08,0,1
12:39:02 PM,14.66,0,0,0,0,0,1
12:39:02 PM,19.55,0,0,0,0,0,1
12:39:02 PM,14.66,58.65,97.75,9.78,0,0,1
12:39:02 PM,0,0,68.43,19.55,0,97.75,1
12:39:02 PM,0,0,97.75,9.78,19.55,83.09,1
12:39:02 PM,0,39.1,14.66,0,0,53.76,1
12:39:02 PM,0,0,0,0,4.89,68.43,1
12:39:02 PM,0,0,0,0,39.1,0,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,0,0,0,0,19.55,0,1
12:39:02 PM,0,9.78,19.55,0,78.2,0,1
12:39:02 PM,0,0,87.98,0,0,0,1
12:39:02 PM,0,48.88,92.86,0,34.21,161.29,1
12:39:02 PM,0,48.88,78.2,0,0,166.18,1
12:39:02 PM,0,0,0,0,63.54,102.64,1
12:39:02 PM,14.66,0,0,0,0,83.09,1
12:39:02 PM,0,0,0,0,0,4.89,1
12:39:02 PM,19.55,0,0,0,4.89,0,1
12:39:02 PM,0,19.55,0,0,39.1,0,1
12:39:02 PM,14.66,0,0,0,0,0,1
12:39:02 PM,0,0,83.09,0,0,0,1
12:39:02 PM,4.89,0,151.52,0,53.76,239.49,1
12:39:02 PM,0,0,112.41,29.33,0,254.15,1
12:39:02 PM,0,24.44,68.43,0,73.31,200.39,1
12:39:02 PM,29.33,0,0,0,9.78,78.2,1
12:39:02 PM,0,4.89,0,0,34.21,0,1
12:39:02 PM,24.44,24.44,0,0,63.54,0,1
12:39:02 PM,0,29.33,0,0,4.89,0,1
12:39:02 PM,4.89,29.33,78.2,0,0,0,1
12:39:02 PM,24.44,0,161.29,19.55,0,0,1
12:39:02 PM,0,0,92.86,4.89,43.99,215.05,1
12:39:02 PM,0,0,58.65,4.89,0,171.07,1
12:39:02 PM,0,0,0,0,24.44,136.85,1
12:39:02 PM,0,24.44,0,0,58.65,48.88,1
12:39:02 PM,0,0,0,4.89,0,0,1
12:39:02 PM,19.55,0,0,0,14.66,0,1
12:39:02 PM,0,0,0,29.33,0,0,1
12:39:02 PM,9.78,0,0,0,0,0,1
12:39:02 PM,0,0,83.09,0,0,24.44,1
12:39:02 PM,9.78,0,122.19,0,19.55,14.66,1
12:39:02 PM,19.55,0,83.09,0,0,102.64,1
12:39:02 PM,0,83.09,14.66,0,19.55,0,1
12:39:02 PM,9.78,0,0,0,34.21,9.78,1
12:39:02 PM,0,34.21,0,0,0,0,1
12:39:02 PM,14.66,24.44,0,0,0,0,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,19.55,0,0,0,0,0,1
12:39:02 PM,19.55,9.78,87.98,0,9.78,0,1
12:39:02 PM,0,14.66,107.53,0,73.31,200.39,1
12:39:02 PM,0,0,83.09,9.78,0,190.62,1
12:39:02 PM,0,9.78,24.44,0,0,131.96,1
12:39:02 PM,0,14.66,0,9.78,9.78,73.31,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,0,0,0,0,34.21,0,1
12:39:02 PM,0,0,0,0,102.64,0,1
12:39:02 PM,9.78,0,0,0,102.64,0,1
12:39:02 PM,0,0,87.98,34.21,0,0,1
12:39:02 PM,0,9.78,141.74,0,43.99,102.64,1
12:39:02 PM,0,14.66,78.2,0,0,127.08,1
12:39:02 PM,0,29.33,53.76,0,0,92.86,1
12:39:02 PM,0,0,0,0,102.64,68.43,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,4.89,0,0,0,0,0,1
12:39:02 PM,0,4.89,0,0,0,0,1
12:39:02 PM,4.89,0,0,0,24.44,0,1
12:39:02 PM,0,0,122.19,0,0,0,1
12:39:02 PM,4.89,0,112.41,0,39.1,102.64,1
12:39:02 PM,4.89,0,127.08,19.55,0,141.74,1
12:39:02 PM,0,0,102.64,0,0,53.76,1
12:39:02 PM,0,0,0,0,29.33,68.43,1
12:39:02 PM,0,107.53,0,0,34.21,0,1
12:39:02 PM,0,107.53,0,0,14.66,0,1
12:39:02 PM,0,0,0,0,0,0,1
12:39:02 PM,34.21,0,0,0,53.76,0,1
12:39:02 PM,0,4.89,127.08,34.21,0,0,1
12:39:02 PM,0,0,127.08,19.55,0,102.64,1
12:39:02 PM,0,39.1,122.19,4.89,0,78.2,1
